days,repository_language,lang_count
2013-09-03,Python,11256
2013-09-15,Python,7044
2013-02-04,Python,6781
2012-09-22,Python,4210
2013-01-28,Python,7515
2013-03-11,Python,9861
2013-08-24,Python,6407
2013-03-02,Python,6696
2012-04-18,Python,17619
2012-06-13,Python,17913
2012-08-13,Python,11846
2012-07-02,Python,11468
2013-06-25,Python,11798
2013-03-04,Python,10015
2013-05-28,Python,10006
2012-03-28,Python,18093
2013-02-12,Python,7630
2013-05-04,Python,6321
2013-01-16,Python,6873
2012-11-18,Python,5209
2012-05-28,Python,13440
2013-09-24,Python,12420
2013-05-15,Python,10822
2012-05-01,Python,14748
