days,repository_language,lang_count
2013-05-27,JavaScript,22100
2013-05-28,JavaScript,24792
2013-05-29,JavaScript,26455
2013-05-30,JavaScript,25451
2013-05-31,JavaScript,24238
2013-06-01,JavaScript,16203
2013-06-02,JavaScript,18232
2013-06-03,JavaScript,25038
2013-06-04,JavaScript,26842
2013-06-05,JavaScript,26746
2013-06-06,JavaScript,26404
2013-06-07,JavaScript,25051
2013-06-08,JavaScript,15766
2013-06-09,JavaScript,17953
2013-06-10,JavaScript,23294
2013-06-11,JavaScript,24168
2013-06-12,JavaScript,24516
2013-06-13,JavaScript,25735
2013-06-14,JavaScript,24744
2013-06-15,JavaScript,14724
2013-06-16,JavaScript,16968
2013-06-17,JavaScript,24223
2013-06-18,JavaScript,26267
2013-06-19,JavaScript,24833
2013-06-20,JavaScript,26000
2013-06-21,JavaScript,23775
2013-06-22,JavaScript,15015
2013-06-23,JavaScript,16914
2013-06-24,JavaScript,23472
2013-06-25,JavaScript,26599
2013-06-26,JavaScript,26716
2013-06-27,JavaScript,26128
2013-06-28,JavaScript,23608
2013-06-29,JavaScript,15970
2013-06-30,JavaScript,16894
2013-07-01,JavaScript,23411
2013-07-02,JavaScript,24402
2013-07-03,JavaScript,25048
2013-07-04,JavaScript,22817
2013-07-05,JavaScript,22624
2013-07-06,JavaScript,17720
2013-07-07,JavaScript,19440
2013-07-08,JavaScript,27811
2013-07-09,JavaScript,32592
2013-07-10,JavaScript,37019
2013-07-11,JavaScript,33167
2013-07-12,JavaScript,30023
2013-07-13,JavaScript,18620
2013-07-14,JavaScript,20936
2013-07-15,JavaScript,28314
2013-07-16,JavaScript,30085
2013-07-17,JavaScript,30917
2013-07-18,JavaScript,30682
2013-07-19,JavaScript,29365
2013-07-20,JavaScript,17343
2013-07-21,JavaScript,19259
2013-07-22,JavaScript,25497
2013-07-23,JavaScript,30177
2013-07-24,JavaScript,27016
2013-07-25,JavaScript,28302
2013-07-26,JavaScript,24872
2013-07-27,JavaScript,16157
2013-07-28,JavaScript,17008
2013-07-29,JavaScript,24909
2013-07-30,JavaScript,27975
