days,repository_language,lang_count
2013-07-30,Java,14387
2013-07-31,Java,14220
2013-08-01,Java,13775
2013-08-02,Java,13902
2013-08-03,Java,8581
2013-08-04,Java,8871
2013-08-05,Java,14359
2013-08-06,Java,14547
2013-08-07,Java,12506
2013-08-08,Java,13730
2013-08-09,Java,12838
2013-08-10,Java,8217
2013-08-11,Java,8123
2013-08-12,Java,12663
2013-08-13,Java,13074
2013-08-14,Java,13105
2013-08-15,Java,10302
2013-08-16,Java,10981
2013-08-17,Java,7311
2013-08-18,Java,8410
2013-08-19,Java,12840
2013-08-20,Java,12847
2013-08-21,Java,13335
2013-08-22,Java,13619
2013-08-23,Java,12851
2013-08-24,Java,8040
2013-08-25,Java,8826
2013-08-26,Java,12984
2013-08-27,Java,13495
2013-08-28,Java,14183
2013-08-29,Java,13650
2013-08-30,Java,11746
2013-08-31,Java,7585
2013-09-01,Java,8192
2013-09-02,Java,11838
2013-09-03,Java,13955
2013-09-04,Java,5675
2013-09-06,Java,10321
2013-09-07,Java,8337
2013-09-08,Java,9819
2013-09-09,Java,13425
2013-09-10,Java,14032
2013-09-11,Java,14712
2013-09-12,Java,14541
2013-09-13,Java,13935
2013-09-14,Java,9108
2013-09-15,Java,9858
2013-09-16,Java,14128
2013-09-17,Java,14564
2013-09-18,Java,14756
2013-09-19,Java,11664
2013-09-20,Java,12275
2013-09-21,Java,9536
2013-09-22,Java,10097
2013-09-23,Java,14751
2013-09-24,Java,16060
2013-09-25,Java,14841
2013-09-26,Java,14858
2013-09-27,Java,14117
2013-09-28,Java,8953
2013-09-29,Java,10380
2013-09-30,Java,15185
2013-10-01,Java,14921
2013-10-02,Java,15496
2013-10-03,Java,15256
2013-10-04,Java,15165
2013-10-05,Java,10020
2013-10-06,Java,10385
2013-10-07,Java,15931
2013-10-08,Java,16706
2013-10-09,Java,17379
2013-10-10,Java,17068
2013-10-11,Java,16429
2013-10-12,Java,10887
2013-10-13,Java,10428
